Date,AAPL,ABT,AMGN,AMZN,BA,BAC,BMY,BRK-A,CMCSA,COP,CSCO,CVX,DD,DIS,FB,GE,GM,GOOGL,HD,HPQ,IBIO,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MO,MRK,MSFT,ORCL,PEP,PFE,PG,S,SBUX,SLB,T,TM,TMUS,TSLA,UNH,UNP,UTX,V,VZ,WFC,WMT,XOM
2017-08-30,163.35000610351562,50.11000061035156,173.64999389648438,967.5900268554688,240.4600067138672,23.8700008392334,59.380001068115234,270420.0,40.81999969482422,43.40999984741211,31.989999771118164,107.7300033569336,92.37020874023438,102.87000274658203,169.9199981689453,23.346153259277344,35.81999969482422,943.6300048828125,150.0,19.170000076293945,3.0999999046325684,142.55999755859375,34.88999938964844,131.07000732421875,91.30999755859375,45.38999938964844,159.52999877929688,203.69000244140625,64.05000305175781,63.119998931884766,74.01000213623047,49.79999923706055,115.1500015258789,33.45000076293945,91.87000274658203,8.25,54.52000045776367,63.38999938964844,37.66999816894531,112.29000091552734,64.25,353.17999267578125,195.8800048828125,104.94000244140625,119.5999984741211,103.7300033569336,48.119998931884766,51.36000061035156,78.54000091552734,76.0999984741211
2017-08-31,164.0,50.939998626708984,177.77000427246094,980.5999755859375,239.66000366210938,23.889999389648438,60.47999954223633,271450.0,40.61000061035156,43.65999984741211,32.209999084472656,107.62000274658203,94.86093139648438,101.19999694824219,171.97000122070312,23.605770111083984,36.540000915527344,955.239990234375,149.8699951171875,19.079999923706055,3.0,143.02999877929688,35.06999969482422,132.3699951171875,90.88999938964844,45.54999923706055,159.97000122070312,204.32000732421875,63.400001525878906,63.86000061035156,74.7699966430664,50.33000183105469,115.7300033569336,33.91999816894531,92.2699966430664,8.25,54.86000061035156,63.5099983215332,37.459999084472656,112.9800033569336,64.70999908447266,355.8999938964844,198.89999389648438,105.30000305175781,119.72000122070312,103.5199966430664,47.970001220703125,51.06999969482422,78.06999969482422,76.33000183105469
2017-09-01,164.0500030517578,51.18000030517578,178.7100067138672,978.25,240.3300018310547,24.09000015258789,59.900001525878906,271062.0,41.060001373291016,44.2400016784668,32.29999923706055,108.76000213623047,95.61526489257812,101.5,172.02000427246094,24.173076629638672,37.36000061035156,951.989990234375,150.77999877929688,19.360000610351562,3.0999999046325684,144.0800018310547,35.09000015258789,131.02999877929688,91.69999694824219,45.779998779296875,159.80999755859375,203.55999755859375,63.540000915527344,63.83000183105469,73.94000244140625,50.619998931884766,115.83999633789062,33.959999084472656,92.52999877929688,8.270000457763672,54.93000030517578,63.349998474121094,37.47999954223633,113.02999877929688,64.16000366210938,355.3999938964844,199.75,105.47000122070312,117.91999816894531,103.9000015258789,47.91999816894531,50.970001220703125,78.37000274658203,76.56999969482422
2017-09-05,162.0800018310547,51.029998779296875,176.74000549316406,965.27001953125,237.0,23.309999465942383,59.810001373291016,265744.0,40.66999816894531,44.38999938964844,31.6200008392334,109.44000244140625,92.48406982421875,101.5999984741211,170.72000122070312,23.798076629638672,37.22999954223633,941.47998046875,152.92999267578125,19.239999771118164,3.0999999046325684,143.0399932861328,35.02000045776367,129.89999389648438,89.51000213623047,45.91999816894531,159.10000610351562,200.97999572753906,62.869998931884766,63.619998931884766,73.61000061035156,50.93000030517578,115.87000274658203,33.79999923706055,92.72000122070312,8.180000305175781,55.130001068115234,65.0999984741211,37.09000015258789,113.62000274658203,63.63999938964844,349.5899963378906,199.30999755859375,104.0999984741211,111.20999908447266,103.01000213623047,47.36000061035156,50.099998474121094,79.80000305175781,77.18000030517578
2017-09-06,161.91000366210938,51.189998626708984,178.3800048828125,967.7999877929688,234.6199951171875,23.40999984741211,59.869998931884766,265420.0,41.16999816894531,45.060001373291016,31.8700008392334,111.79000091552734,92.32750701904297,101.5,172.08999633789062,23.961538314819336,37.66999816894531,942.02001953125,156.55999755859375,19.3700008392334,3.0999999046325684,143.82000732421875,35.7599983215332,130.6699981689453,90.11000061035156,45.959999084472656,158.22000122070312,202.0500030517578,63.27000045776367,64.0,73.4000015258789,51.0099983215332,116.3499984741211,33.9900016784668,92.72000122070312,8.130000114440918,54.310001373291016,65.72000122070312,36.56999969482422,113.7300033569336,63.790000915527344,344.5299987792969,198.3800048828125,105.01000213623047,109.61000061035156,103.18000030517578,46.90999984741211,49.880001068115234,80.08000183105469,78.77999877929688
2017-09-07,161.25999450683594,51.4900016784668,180.7100067138672,979.469970703125,236.30999755859375,22.969999313354492,62.84000015258789,260500.0,38.599998474121094,45.11000061035156,31.760000228881836,111.80000305175781,92.05709075927734,97.05999755859375,173.2100067138672,23.096153259277344,36.90999984741211,949.8900146484375,157.92999267578125,19.280000686645508,2.9000000953674316,142.89999389648438,35.540000915527344,132.19000244140625,88.52999877929688,46.279998779296875,159.89999389648438,204.4600067138672,62.72999954223633,64.31999969482422,74.33999633789062,51.72999954223633,116.98999786376953,33.9900016784668,92.97000122070312,7.96999979019165,53.470001220703125,65.87000274658203,35.599998474121094,114.27999877929688,63.34000015258789,350.6099853515625,198.1699981689453,105.48999786376953,109.9800033569336,104.55999755859375,46.20000076293945,49.68000030517578,80.12000274658203,79.02999877929688
2017-09-08,158.6300048828125,52.02000045776367,180.63999938964844,965.9000244140625,238.77999877929688,22.889999389648438,62.619998931884766,263600.0,38.209999084472656,44.470001220703125,31.479999542236328,110.77999877929688,92.29904174804688,97.06999969482422,170.9499969482422,22.903846740722656,37.0,941.4099731445312,159.66000366210938,19.1200008392334,2.9000000953674316,142.4499969482422,35.189998626708984,130.97999572753906,88.41999816894531,46.29999923706055,159.7100067138672,205.69000244140625,62.22999954223633,64.2699966430664,73.9800033569336,51.58000183105469,115.04000091552734,34.099998474121094,92.83999633789062,7.739999771118164,53.4900016784668,64.86000061035156,35.59000015258789,114.97000122070312,62.7400016784668,343.3999938964844,197.75,107.20999908447266,109.55000305175781,104.43000030517578,46.11000061035156,49.58000183105469,78.87999725341797,78.81999969482422
2017-09-11,161.5,52.45000076293945,186.49000549316406,977.9600219726562,240.58999633789062,23.360000610351562,62.720001220703125,266870.0,37.83000183105469,44.93000030517578,32.189998626708984,112.5199966430664,95.14558410644531,97.08999633789062,173.50999450683594,22.80769157409668,37.349998474121094,943.2899780273438,158.3699951171875,19.31999969482422,2.700000047683716,144.86000061035156,35.77000045776367,133.2100067138672,89.79000091552734,46.52000045776367,161.52999877929688,209.55999755859375,62.4900016784668,65.12999725341797,74.76000213623047,52.4900016784668,115.69000244140625,34.31999969482422,93.98999786376953,7.610000133514404,54.02000045776367,65.7699966430664,35.7400016784668,116.2300033569336,63.029998779296875,363.69000244140625,199.5800018310547,108.0999984741211,109.63999938964844,106.1500015258789,46.29999923706055,50.65999984741211,79.08000183105469,79.25
2017-09-12,160.86000061035156,52.25,191.0,982.5800170898438,240.5800018310547,23.950000762939453,63.02000045776367,267911.0,37.900001525878906,44.93000030517578,32.40999984741211,112.48999786376953,97.52244567871094,97.88999938964844,172.9600067138672,22.990385055541992,37.88999938964844,946.6500244140625,159.91000366210938,19.479999542236328,2.9000000953674316,145.75999450683594,36.09000015258789,132.6300048828125,90.88999938964844,46.720001220703125,156.3300018310547,209.63999938964844,62.5,65.45999908447266,74.68000030517578,52.77000045776367,115.0,35.369998931884766,93.51000213623047,7.900000095367432,53.540000915527344,66.43000030517578,36.2599983215332,116.54000091552734,62.97999954223633,362.75,197.47000122070312,108.4800033569336,109.86000061035156,106.20999908447266,46.790000915527344,51.56999969482422,79.61000061035156,79.5
2017-09-13,159.64999389648438,52.0,189.6999969482422,999.5999755859375,241.92999267578125,24.329999923706055,62.47999954223633,268450.0,37.959999084472656,45.560001373291016,32.18000030517578,114.18000030517578,98.91724395751953,98.81999969482422,173.0500030517578,23.18269157409668,38.209999084472656,950.4400024414062,160.02000427246094,19.280000686645508,3.0,145.99000549316406,36.33000183105469,132.4499969482422,91.1500015258789,46.869998931884766,157.0,209.49000549316406,62.5099983215332,65.44999694824219,75.20999908447266,52.79999923706055,114.44999694824219,35.060001373291016,93.55000305175781,7.849999904632568,54.290000915527344,66.91999816894531,36.54999923706055,116.61000061035156,62.79999923706055,366.2300109863281,198.3300018310547,108.66000366210938,110.27999877929688,105.83000183105469,47.25,51.459999084472656,79.86000061035156,79.7699966430664
